SN,Pass/Fail,errStr,StartTime,EndTime,TestTime,MTCP:TSCR11,MTCP:TSCR:Child1,MTCP:TSCR:Child2,MTCP:INIT,DPCK:Supply VDD_D&VDD_P,DPCK:Read Calypso NVM,DPCK:Measure Calypos Current(Yogi Standby),DPCK:Measure Calypos Current(Yogi Active),DPCK:Read Yogi I2C,MTCP:DPCK,MTCP:POST
12345678,Pass,no error,2017-07-18 14:01:57,2017-07-18 14:02:00,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:02:00,2017-07-18 14:02:03,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:02:03,2017-07-18 14:02:06,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:04:01,2017-07-18 14:04:04,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:04:04,2017-07-18 14:04:07,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:04:07,2017-07-18 14:04:10,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:05:57,2017-07-18 14:06:00,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:06:00,2017-07-18 14:06:03,2.74,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:06:03,2017-07-18 14:06:06,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:20:02,2017-07-18 14:20:05,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:20:05,2017-07-18 14:20:08,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:20:08,2017-07-18 14:20:11,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:20:11,2017-07-18 14:20:14,2.73,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:25:47,2017-07-18 14:25:50,2.7200000000000006,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:25:50,2017-07-18 14:25:53,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:25:53,2017-07-18 14:25:56,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:25:56,2017-07-18 14:25:59,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:26:44,2017-07-18 14:26:47,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:26:47,2017-07-18 14:26:50,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 14:26:50,2017-07-18 14:26:53,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:14:20,2017-07-18 15:14:23,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:15:57,2017-07-18 15:16:49,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:17:27,2017-07-18 15:17:50,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:18:40,2017-07-18 15:18:51,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:24:41,2017-07-18 15:24:52,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:33:11,2017-07-18 15:33:14,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:33:14,2017-07-18 15:33:16,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:33:17,2017-07-18 15:33:19,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:33:20,2017-07-18 15:33:22,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:33:23,2017-07-18 15:33:25,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:27,2017-07-18 15:34:30,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:30,2017-07-18 15:34:33,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:33,2017-07-18 15:34:36,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:36,2017-07-18 15:34:38,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:39,2017-07-18 15:34:41,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:42,2017-07-18 15:34:44,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:45,2017-07-18 15:34:47,2.73,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:48,2017-07-18 15:34:50,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:51,2017-07-18 15:34:53,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:34:54,2017-07-18 15:34:56,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:38:52,2017-07-18 15:38:55,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:39:03,2017-07-18 15:39:06,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:41:23,2017-07-18 15:41:25,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:41:58,2017-07-18 15:42:01,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:43:51,2017-07-18 15:43:54,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:51:07,2017-07-18 15:51:10,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:51:10,2017-07-18 15:51:13,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Break,no error,2017-07-18 15:51:13,2017-07-18 15:51:15,2.0100000000000002,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5
12345678,Pass,no error,2017-07-18 15:51:42,2017-07-18 15:51:45,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:51:55,2017-07-18 15:51:58,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:52:47,2017-07-18 15:52:50,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 15:52:52,2017-07-18 15:52:54,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 16:26:34,2017-07-18 16:26:37,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Break,no error,2017-07-18 16:42:23,2017-07-18 16:42:26,2.52,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9
12345678,Pass,no error,2017-07-18 16:42:28,2017-07-18 16:42:30,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:53:56,2017-07-18 17:53:59,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:12,2017-07-18 17:54:15,2.73,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:15,2017-07-18 17:54:18,2.7199999999999998,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:18,2017-07-18 17:54:21,2.73,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:21,2017-07-18 17:54:24,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:24,2017-07-18 17:54:27,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:27,2017-07-18 17:54:30,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:30,2017-07-18 17:54:33,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:33,2017-07-18 17:54:36,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:36,2017-07-18 17:54:39,2.74,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:39,2017-07-18 17:54:42,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:42,2017-07-18 17:54:45,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:45,2017-07-18 17:54:48,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:48,2017-07-18 17:54:51,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:51,2017-07-18 17:54:54,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:54,2017-07-18 17:54:57,2.7300000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:54:57,2017-07-18 17:55:00,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:00,2017-07-18 17:55:03,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:03,2017-07-18 17:55:06,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:06,2017-07-18 17:55:09,2.7100000000000004,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:09,2017-07-18 17:55:12,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:45,2017-07-18 17:55:48,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:48,2017-07-18 17:55:51,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:51,2017-07-18 17:55:54,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:54,2017-07-18 17:55:57,2.71,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:55:57,2017-07-18 17:56:00,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:56:00,2017-07-18 17:56:03,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:56:03,2017-07-18 17:56:06,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:56:06,2017-07-18 17:56:09,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:56:09,2017-07-18 17:56:12,2.72,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 17:56:12,2017-07-18 17:56:15,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
12345678,Pass,no error,2017-07-18 18:00:03,2017-07-18 18:00:10,2.7,nan,0.5,2,10,3.0,0.5,0.5,0.5,0.5,0.9,0.9
